"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","CBB_3mon","CMD_1mon","CMD_3mon","CMD_6mon","CMD_9mon","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","vigor1_5_1mon","lodging1_3","root_number_commercial","planted_number_plot","height","height_wt_leaf","harvest_number","root_number","germinated_number_plot","starch_content","harvest_number_plan","germination_perc","yield_ha_v2","starch_yield_ha"
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0001_117",1,117,4,10,"test"," (Operator: lizbethpino, Time: )","HLH22-0001","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,1,1,1,1,1,95,21.875,7,5,4,1,32,4,170,NA,4,0,1,24.5,4,25,21.875,5.359375
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0006_118",1,118,3,10,"test"," (Operator: lizbethpino, Time: )","HLH22-0006","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,2.5,1.5,1,210,46.875,15,4.5,4,1,59,4,250,NA,4,0,1,26,4,25,46.875,12.1875
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0010_130",1,130,10,11,"test"," (Operator: lizbethpino, Time: )","HLH22-0010","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1.5,1.25,1,240,29.375,9.4,5,4,1,52,4,240,NA,4,0,1,23.4,4,25,29.375,6.87375
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0013_206",1,206,11,18,"test"," (Operator: lizbethpino, Time: )","HLH22-0013","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,1,1,1,170,4.6875,1.5,3,3,1,18,4,200,NA,4,0,1,NA,4,25,4.6875,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0015_80",1,80,8,7,"test"," (Operator: lizbethpino, Time: )","HLH22-0015","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,1,210,18.75,6,5,5,1,36,4,260,NA,4,0,1,NA,4,25,18.75,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0028_123",1,123,3,11,"test"," (Operator: lizbethpino, Time: )","HLH22-0028","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,1.75,200,18.75,6,5,4,1,32,4,230,NA,4,0,1,17.6,4,25,18.75,3.3
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0029_173",1,173,5,15,"test"," (Operator: lizbethpino, Time: )","HLH22-0029","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,2.5,2,1,170,NA,NA,4,5,1,NA,4,170,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0030_197",1,197,5,17,"test"," (Operator: lizbethpino, Time: )","HLH22-0030","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,0.75,135,3.125,1,3.75,5,1,6,4,160,NA,4,0,1,NA,4,25,3.125,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0031_98",1,98,2,9,"test"," (Operator: lizbethpino, Time: )","HLH22-0031","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,1,150,42.1875,13.5,5,5,1,58,4,210,NA,4,0,1,23.2,4,25,42.1875,9.7875
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0034_111",1,111,10,10,"test"," (Operator: lizbethpino, Time: )","HLH22-0034","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,3,3,1,250,26.5625,8.5,5,4,1,60,4,260,NA,4,0,1,22.7,4,25,26.5625,6.0296875
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0035_27",1,27,3,3,"test"," (Operator: lizbethpino, Time: )","HLH22-0035","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,2.25,1,290,34.375,11,5,3.5,1,44,4,290,NA,4,0,1,28.5,4,25,34.375,9.796875
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0039_9",1,9,9,1,"test"," (Operator: lizbethpino, Time: )","HLH22-0039","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,1,1,1,2.5,1,200,40.625,13,5,3,1,18,4,300,NA,4,0,1,22.2,4,25,40.625,9.01875
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0041_55",1,55,7,5,"test"," (Operator: lizbethpino, Time: )","HLH22-0041","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",4,1,1,1,1,1,80,40.625,13,5,5,1,56,4,190,NA,4,0,1,18,4,25,40.625,7.3125
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0048_198",1,198,6,17,"test"," (Operator: lizbethpino, Time: )","HLH22-0048","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,190,10,3.2,3.66666666666667,3,1,16,4,190,NA,4,0,0.75,NA,4,18.75,10,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0055_92",1,92,5,8,"test"," (Operator: lizbethpino, Time: )","HLH22-0055","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,1,1,1.25,1,2.75,110,12.5,4,5,3,1,16,4,250,NA,4,0,1,NA,4,25,12.5,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0063_187",1,187,6,16,"test"," (Operator: lizbethpino, Time: )","HLH22-0063","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,1,1,1,1,1,90,31.25,10,4.75,4,1,52,4,190,NA,4,0,1,22,4,25,31.25,6.875
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0065_201",1,201,9,17,"test"," (Operator: lizbethpino, Time: )","HLH22-0065","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,2.75,2.5,3,250,25,8,4.5,5,1,35,4,250,NA,3,0,1,23,4,25,25,5.75
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0072_116",1,116,5,10,"test"," (Operator: lizbethpino, Time: )","HLH22-0072","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,1,1,2,1.5,1,225,34.375,11,5,4,1,54,4,300,NA,4,0,1,21.5,4,25,34.375,7.390625
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0083_23",1,23,2,2,"test"," (Operator: lizbethpino, Time: )","HLH22-0083","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,2,280,9.375,3,5,3,1,14,4,350,NA,4,0,1,NA,4,25,9.375,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0086_20",1,20,5,2,"test"," (Operator: lizbethpino, Time: )","HLH22-0086","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,320,31.25,10,5,3,1,38,4,320,NA,4,2,1,21.7,4,25,31.25,6.78125
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0088_11",1,11,11,1,"test"," (Operator: lizbethpino, Time: )","HLH22-0088","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,230,NA,NA,5,5,1,NA,4,230,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0092_58",1,58,10,5,"test"," (Operator: lizbethpino, Time: )","HLH22-0092","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,1,1,0.75,120,NA,NA,4.5,3,1,NA,4,140,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0094_121",1,121,1,11,"test"," (Operator: lizbethpino, Time: )","HLH22-0094","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,1,165,18.75,6,5,3,1,38,4,200,NA,4,0,1,24,4,25,18.75,4.5
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0101_137",1,137,8,12,"test"," (Operator: lizbethpino, Time: )","HLH22-0101","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,240,NA,NA,4.25,5,1,NA,4,240,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0102_135",1,135,10,12,"test"," (Operator: lizbethpino, Time: )","HLH22-0102","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,190,NA,NA,4.5,5,1,NA,4,190,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0103_156",1,156,12,13,"test"," (Operator: lizbethpino, Time: )","HLH22-0103","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,230,NA,NA,4,5,1,NA,4,230,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0107_47",1,47,2,4,"test"," (Operator: lizbethpino, Time: )","HLH22-0107","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,1,160,NA,NA,4,2,1,NA,4,250,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0108_200",1,200,8,17,"test"," (Operator: lizbethpino, Time: )","HLH22-0108","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,1,1,1,1,3,70,4.6875,1.5,2.33333333333333,1,1,10,4,200,NA,3,0,0.5,NA,4,12.5,4.6875,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0125_82",1,82,10,7,"test"," (Operator: lizbethpino, Time: )","HLH22-0125","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,1,155,NA,NA,5,5,1,NA,4,190,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0131_122",1,122,2,11,"test"," (Operator: lizbethpino, Time: )","HLH22-0131","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,1,1,1,140,15.625,5,5,3,1,31,4,150,NA,4,0,1,NA,4,25,15.625,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0132_189",1,189,4,16,"test"," (Operator: lizbethpino, Time: )","HLH22-0132","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,1,165,NA,NA,4.75,4,1,NA,4,210,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0135_5",1,5,5,1,"test"," (Operator: lizbethpino, Time: )","HLH22-0135","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,350,30,9.6,5,5,1,29,4,350,NA,4,0,1,19,4,25,30,5.7
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0136_178",1,178,10,15,"test"," (Operator: lizbethpino, Time: )","HLH22-0136","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,1.5,185,NA,NA,5,5,1,NA,4,250,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0152_26",1,26,2,3,"test"," (Operator: lizbethpino, Time: )","HLH22-0152","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,1,110,31.25,10,4,3,1,41,4,140,NA,4,0,1,15.5,4,25,31.25,4.84375
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0158_106",1,106,10,9,"test"," (Operator: lizbethpino, Time: )","HLH22-0158","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,2,120,7.8125,2.5,3.75,2.25,1,10,4,180,NA,4,0,1,NA,4,25,7.8125,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0161_176",1,176,8,15,"test"," (Operator: lizbethpino, Time: )","HLH22-0161","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,1,1,3,195,34.375,11,5,4,1,52,4,240,NA,4,0,1,21.5,4,25,34.375,7.390625
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0163_2",1,2,2,1,"test"," (Operator: lizbethpino, Time: )","HLH22-0163","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,1,1,3,2.5,1,210,37.5,12,5,5,1,39,4,250,NA,4,0,1,22.5,4,25,37.5,8.4375
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0167_129",1,129,9,11,"test"," (Operator: lizbethpino, Time: )","HLH22-0167","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,3.25,4,1.5,170,23.4375,7.5,4.25,4,1,36,4,190,NA,4,0,1,26.5,4,25,23.4375,6.2109375
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0169_212",1,212,5,18,"test"," (Operator: lizbethpino, Time: )","HLH22-0169","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,NA,NA,NA,NA,3,4,1,NA,4,NA,NA,NA,NA,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0174_170",1,170,2,15,"test"," (Operator: lizbethpino, Time: )","HLH22-0174","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,0.75,70,NA,NA,4,4,1,NA,4,170,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0177_128",1,128,8,11,"test"," (Operator: lizbethpino, Time: )","HLH22-0177","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,3,200,27.5,8.8,4.75,3,1,66,4,200,NA,4,0,1,26,4,25,27.5,7.15
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0178_185",1,185,8,16,"test"," (Operator: lizbethpino, Time: )","HLH22-0178","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,1,1,1,1,1,145,NA,NA,5,3,1,NA,4,210,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0179_150",1,150,6,13,"test"," (Operator: lizbethpino, Time: )","HLH22-0179","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,240,40,12.8,5,5,1,63,4,240,NA,4,0,1,23.5,4,25,40,9.4
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0213_66",1,66,7,6,"test"," (Operator: lizbethpino, Time: )","HLH22-0213","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,1,1,1,145,43.75,14,5,3,1,46,4,210,NA,4,0,1,21.8,4,25,43.75,9.5375
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0227_110",1,110,11,10,"test"," (Operator: lizbethpino, Time: )","HLH22-0227","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,250,26.25,8.4,4,4,1,52,4,250,NA,4,0,1,24,4,25,26.25,6.3
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0232_161",1,161,8,14,"test"," (Operator: lizbethpino, Time: )","HLH22-0232","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,1,70,NA,NA,5,2,1,NA,4,145,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0233_183",1,183,10,16,"test"," (Operator: lizbethpino, Time: )","HLH22-0233","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,220,NA,NA,4,4,1,NA,4,220,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0234_141",1,141,4,12,"test"," (Operator: lizbethpino, Time: )","HLH22-0234","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,1,120,26.25,8.4,5,4,1,79,4,180,NA,4,0,1,25,4,25,26.25,6.5625
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0235_169",1,169,1,15,"test"," (Operator: lizbethpino, Time: )","HLH22-0235","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,1,1,1,185,NA,NA,5,2.5,1,NA,4,235,NA,1,0,0.5,NA,4,12.5,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0238_194",1,194,2,17,"test"," (Operator: lizbethpino, Time: )","HLH22-0238","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,250,21.25,6.8,5,2.5,1,47,4,250,NA,4,0,1,18.5,4,25,21.25,3.93125
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0239_164",1,164,5,14,"test"," (Operator: lizbethpino, Time: )","HLH22-0239","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,280,18.75,6,4,3,1,31,4,280,NA,4,0,1,NA,4,25,18.75,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0241_42",1,42,7,4,"test"," (Operator: lizbethpino, Time: )","HLH22-0241","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,190,18.75,6,5,4,1,45,4,190,NA,4,0,1,NA,4,25,18.75,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0243_167",1,167,2,14,"test"," (Operator: lizbethpino, Time: )","HLH22-0243","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,1,160,NA,NA,5,3,1,NA,4,210,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0244_12",1,12,12,1,"test"," (Operator: lizbethpino, Time: )","HLH22-0244","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,1,210,NA,NA,4,1.25,1,NA,4,300,NA,2,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0247_203",1,203,11,17,"test"," (Operator: lizbethpino, Time: )","HLH22-0247","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,260,NA,NA,5,5,1,NA,4,260,NA,1,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0251_79",1,79,7,7,"test"," (Operator: lizbethpino, Time: )","HLH22-0251","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,1.75,1,1,195,18.75,6,4.75,2.5,1,44,4,250,NA,4,0,1,19.5,4,25,18.75,3.65625
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0252_30",1,30,6,3,"test"," (Operator: lizbethpino, Time: )","HLH22-0252","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,240,37.5,12,4,3,1,49,4,240,NA,4,0,1,28.7,4,25,37.5,10.7625
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0253_112",1,112,9,10,"test"," (Operator: lizbethpino, Time: )","HLH22-0253","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,1,1,2.5,155,37.5,12,4,3,1,71,4,250,NA,4,0,1,23,4,25,37.5,8.625
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0254_84",1,84,12,7,"test"," (Operator: lizbethpino, Time: )","HLH22-0254","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,165,NA,NA,4,5,1,NA,4,165,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0256_210",1,210,7,18,"test"," (Operator: lizbethpino, Time: )","HLH22-0256","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,120,NA,NA,3.5,4,1,NA,4,120,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0260_162",1,162,7,14,"test"," (Operator: lizbethpino, Time: )","HLH22-0260","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,180,18.75,6,4.5,2,1,39,4,180,NA,4,0,1,25.5,4,25,18.75,4.78125
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0263_6",1,6,6,1,"test"," (Operator: lizbethpino, Time: )","HLH22-0263","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,320,43.75,14,5,4,1,38,4,320,NA,4,0,1,16,4,25,43.75,7
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0264_143",1,143,2,12,"test"," (Operator: lizbethpino, Time: )","HLH22-0264","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,1,1,1,350,NA,NA,4.75,5,1,NA,4,350,NA,4,0,1,NA,4,25,NA,NA
2023,"2023112DMF1C_tani","2023112DMF1C_tani",1,3.2,"2023-March-09","2023-December-08","Tay Ninh",NA,"2023112DMF1C_tani_rep1_HLH22-0266_215",1,215,2,18,"test"," (Operator: lizbethpino, Time: )","HLH22-0266","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,1,1,2,1,1,180,NA,NA,4,3,1,NA,4,180,NA,4,0,1,NA,4,25,NA,NA
